"SampleID","Individual_ID","UniProt","GeneID","Assay","NPX","Panel","Index"
"CV29_59","CV29","Q9UHF4","IL20RA","IL-20RA",1.90568,"In",59
"CV34_60","CV34","Q9UHF4","IL20RA","IL-20RA",1.82175,"In",60
"CV41_61","CV41","Q9UHF4","IL20RA","IL-20RA",1.62009,"In",61
"CV9_62","CV9","Q9UHF4","IL20RA","IL-20RA",1.96956,"In",62
"CV74_63","CV74","Q9UHF4","IL20RA","IL-20RA",1.40546,"In",63
"CV16_64","CV16","Q9UHF4","IL20RA","IL-20RA",2.15334,"In",64
"CV21_1","CV21","Q07325","CXCL9","CXCL9",11.07965,"In",1
"C161_2","C161","Q07325","CXCL9","CXCL9",8.38954,"In",2
"C173_3","C173","Q07325","CXCL9","CXCL9",10.05952,"In",3
"CV11_4","CV11","Q07325","CXCL9","CXCL9",9.7363,"In",4
"CV59_5","CV59","Q07325","CXCL9","CXCL9",10.66447,"In",5
"C193_6","C193","Q07325","CXCL9","CXCL9",9.97688,"In",6
"C33_7","C33","Q07325","CXCL9","CXCL9",9.19757,"In",7
"CV39_8","CV39","Q07325","CXCL9","CXCL9",9.78842,"In",8
"CV6_9","CV6","Q07325","CXCL9","CXCL9",9.32672,"In",9
"CV38_10","CV38","Q07325","CXCL9","CXCL9",10.38727,"In",10
"CV4_11","CV4","Q07325","CXCL9","CXCL9",10.80706,"In",11
"C195_12","C195","Q07325","CXCL9","CXCL9",11.28473,"In",12
"CV1_13","CV1","Q07325","CXCL9","CXCL9",9.84743,"In",13
"C237_14","C237","Q07325","CXCL9","CXCL9",11.61941,"In",14
"CV2_15","CV2","Q07325","CXCL9","CXCL9",9.7257,"In",15
"C189_16","C189","Q07325","CXCL9","CXCL9",12.16624,"In",16
"CV42_17","CV42","Q07325","CXCL9","CXCL9",8.67917,"In",17
"CV79_18","CV79","Q07325","CXCL9","CXCL9",10.51859,"In",18
"CV3_19","CV3","Q07325","CXCL9","CXCL9",10.02723,"In",19
"CV36_20","CV36","Q07325","CXCL9","CXCL9",10.27052,"In",20
"CV55_21","CV55","Q07325","CXCL9","CXCL9",10.0093,"In",21
"C246_22","C246","Q07325","CXCL9","CXCL9",10.37631,"In",22
"CV30_23","CV30","Q07325","CXCL9","CXCL9",9.53745,"In",23
"CV19_24","CV19","Q07325","CXCL9","CXCL9",9.98481,"In",24
"CV13_25","CV13","Q07325","CXCL9","CXCL9",10.23738,"In",25
"C137_26","C137","Q07325","CXCL9","CXCL9",10.64427,"In",26
"CV47_27","CV47","Q07325","CXCL9","CXCL9",11.69222,"In",27
"CV29_28","CV29","Q07325","CXCL9","CXCL9",9.47557,"In",28
"CV14_29","CV14","Q07325","CXCL9","CXCL9",11.09716,"In",29
"CV56_30","CV56","Q07325","CXCL9","CXCL9",10.57694,"In",30
"CV82_31","CV82","Q07325","CXCL9","CXCL9",12.13887,"In",31
"CV23_32","CV23","Q07325","CXCL9","CXCL9",10.93485,"In",32
"CV37_33","CV37","Q07325","CXCL9","CXCL9",10.15327,"In",33
"CV34_34","CV34","Q07325","CXCL9","CXCL9",10.93141,"In",34
"CV58_35","CV58","Q07325","CXCL9","CXCL9",9.74976,"In",35
"CV22_36","CV22","Q07325","CXCL9","CXCL9",8.71863,"In",36
"CV65_37","CV65","Q07325","CXCL9","CXCL9",11.45423,"In",37
"CV79_38","CV79","Q07325","CXCL9","CXCL9",10.37061,"In",38
"CV1_39","CV1","Q07325","CXCL9","CXCL9",9.84893,"In",39
"CV51_40","CV51","Q07325","CXCL9","CXCL9",9.98106,"In",40
"CV42_41","CV42","Q07325","CXCL9","CXCL9",10.26482,"In",41
"CV19_42","CV19","Q07325","CXCL9","CXCL9",9.1926,"In",42
"CV70_43","CV70","Q07325","CXCL9","CXCL9",11.88367,"In",43
"C78_44","C78","Q07325","CXCL9","CXCL9",8.79316,"In",44
"CV10_45","CV10","Q07325","CXCL9","CXCL9",9.0697,"In",45
"CV8_46","CV8","Q07325","CXCL9","CXCL9",8.06758,"In",46
"CV60_47","CV60","Q07325","CXCL9","CXCL9",9.87485,"In",47
"CV35_48","CV35","Q07325","CXCL9","CXCL9",10.61003,"In",48
"CV48_49","CV48","Q07325","CXCL9","CXCL9",11.81995,"In",49
"CV76_50","CV76","Q07325","CXCL9","CXCL9",10.57774,"In",50
"CV12_51","CV12","Q07325","CXCL9","CXCL9",10.70118,"In",51
"C58_52","C58","Q07325","CXCL9","CXCL9",9.30542,"In",52
"CV53_53","CV53","Q07325","CXCL9","CXCL9",10.69982,"In",53
"CV50_54","CV50","Q07325","CXCL9","CXCL9",8.69861,"In",54
"CV32_56","CV32","Q07325","CXCL9","CXCL9",9.7185,"In",56
"C197_57","C197","Q07325","CXCL9","CXCL9",9.18945,"In",57
"CV18_58","CV18","Q07325","CXCL9","CXCL9",12.02769,"In",58
"CV29_59","CV29","Q07325","CXCL9","CXCL9",10.6093,"In",59
"CV34_60","CV34","Q07325","CXCL9","CXCL9",11.00699,"In",60
"CV41_61","CV41","Q07325","CXCL9","CXCL9",10.63608,"In",61
"CV9_62","CV9","Q07325","CXCL9","CXCL9",10.569,"In",62
"CV74_63","CV74","Q07325","CXCL9","CXCL9",10.63747,"In",63
"CV16_64","CV16","Q07325","CXCL9","CXCL9",9.625,"In",64
"CV21_1","CV21","P28325","CST5","CST5",9.19498,"In",1
"C161_2","C161","P28325","CST5","CST5",9.9313,"In",2
"C173_3","C173","P28325","CST5","CST5",9.83978,"In",3
"CV11_4","CV11","P28325","CST5","CST5",8.14722,"In",4
"CV59_5","CV59","P28325","CST5","CST5",8.46984,"In",5
"C193_6","C193","P28325","CST5","CST5",9.29816,"In",6
"C33_7","C33","P28325","CST5","CST5",8.45371,"In",7
"CV39_8","CV39","P28325","CST5","CST5",8.27989,"In",8
"CV6_9","CV6","P28325","CST5","CST5",8.81073,"In",9
"CV38_10","CV38","P28325","CST5","CST5",9.61779,"In",10
"CV4_11","CV4","P28325","CST5","CST5",10.49384,"In",11
"C195_12","C195","P28325","CST5","CST5",8.82006,"In",12
"CV1_13","CV1","P28325","CST5","CST5",7.93176,"In",13
"C237_14","C237","P28325","CST5","CST5",9.35557,"In",14
"CV2_15","CV2","P28325","CST5","CST5",8.91453,"In",15
"C189_16","C189","P28325","CST5","CST5",9.87578,"In",16
"CV42_17","CV42","P28325","CST5","CST5",10.09681,"In",17
"CV79_18","CV79","P28325","CST5","CST5",9.60715,"In",18
"CV3_19","CV3","P28325","CST5","CST5",9.48519,"In",19
"CV36_20","CV36","P28325","CST5","CST5",8.73658,"In",20
"CV55_21","CV55","P28325","CST5","CST5",9.45304,"In",21
"C246_22","C246","P28325","CST5","CST5",9.53838,"In",22
"CV30_23","CV30","P28325","CST5","CST5",8.39605,"In",23
"CV19_24","CV19","P28325","CST5","CST5",8.79826,"In",24
"CV13_25","CV13","P28325","CST5","CST5",8.51179,"In",25
"C137_26","C137","P28325","CST5","CST5",8.72287,"In",26
"CV47_27","CV47","P28325","CST5","CST5",8.73548,"In",27
"CV29_28","CV29","P28325","CST5","CST5",9.57155,"In",28
"CV14_29","CV14","P28325","CST5","CST5",9.38972,"In",29
"CV56_30","CV56","P28325","CST5","CST5",9.7016,"In",30
"CV82_31","CV82","P28325","CST5","CST5",9.6842,"In",31
"CV23_32","CV23","P28325","CST5","CST5",10.47976,"In",32
"CV37_33","CV37","P28325","CST5","CST5",9.00706,"In",33
"CV34_34","CV34","P28325","CST5","CST5",9.68425,"In",34
"CV58_35","CV58","P28325","CST5","CST5",8.76625,"In",35
"CV22_36","CV22","P28325","CST5","CST5",8.83639,"In",36
"CV65_37","CV65","P28325","CST5","CST5",6.76634,"In",37
"CV79_38","CV79","P28325","CST5","CST5",9.54892,"In",38
"CV1_39","CV1","P28325","CST5","CST5",8.50454,"In",39
"CV51_40","CV51","P28325","CST5","CST5",8.22345,"In",40
"CV42_41","CV42","P28325","CST5","CST5",9.78407,"In",41
"CV19_42","CV19","P28325","CST5","CST5",9.0365,"In",42
"CV70_43","CV70","P28325","CST5","CST5",10.03017,"In",43
"C78_44","C78","P28325","CST5","CST5",8.58371,"In",44
"CV10_45","CV10","P28325","CST5","CST5",9.30946,"In",45
"CV8_46","CV8","P28325","CST5","CST5",6.78456,"In",46
"CV60_47","CV60","P28325","CST5","CST5",8.68515,"In",47
"CV35_48","CV35","P28325","CST5","CST5",7.99565,"In",48
"CV48_49","CV48","P28325","CST5","CST5",8.94562,"In",49
"CV76_50","CV76","P28325","CST5","CST5",10.17466,"In",50
"CV12_51","CV12","P28325","CST5","CST5",9.51148,"In",51
"C58_52","C58","P28325","CST5","CST5",8.17992,"In",52
"CV53_53","CV53","P28325","CST5","CST5",6.73443,"In",53
"CV50_54","CV50","P28325","CST5","CST5",7.59684,"In",54
"CV32_56","CV32","P28325","CST5","CST5",9.996,"In",56
"C197_57","C197","P28325","CST5","CST5",8.97273,"In",57
"CV18_58","CV18","P28325","CST5","CST5",8.5755,"In",58
"CV29_59","CV29","P28325","CST5","CST5",8.94745,"In",59
"CV34_60","CV34","P28325","CST5","CST5",10.19351,"In",60
"CV41_61","CV41","P28325","CST5","CST5",7.59238,"In",61
"CV9_62","CV9","P28325","CST5","CST5",9.12278,"In",62
"CV74_63","CV74","P28325","CST5","CST5",9.93165,"In",63
"CV16_64","CV16","P28325","CST5","CST5",7.20896,"In",64
"CV21_1","CV21","P14784","IL2RB","IL-2RB",1.48109,"In",1
"C161_2","C161","P14784","IL2RB","IL-2RB",0.8064,"In",2
"C173_3","C173","P14784","IL2RB","IL-2RB",0.68753,"In",3
"CV11_4","CV11","P14784","IL2RB","IL-2RB",0.64226,"In",4
"CV59_5","CV59","P14784","IL2RB","IL-2RB",0.8096,"In",5
"C193_6","C193","P14784","IL2RB","IL-2RB",0.61037,"In",6
"C33_7","C33","P14784","IL2RB","IL-2RB",0.28419,"In",7
"CV39_8","CV39","P14784","IL2RB","IL-2RB",0.72692,"In",8
"CV6_9","CV6","P14784","IL2RB","IL-2RB",0.51239,"In",9
"CV38_10","CV38","P14784","IL2RB","IL-2RB",1.11014,"In",10
"CV4_11","CV4","P14784","IL2RB","IL-2RB",0.36101,"In",11
"C195_12","C195","P14784","IL2RB","IL-2RB",0.7362,"In",12
"CV1_13","CV1","P14784","IL2RB","IL-2RB",0.9509,"In",13
"C237_14","C237","P14784","IL2RB","IL-2RB",0.65125,"In",14
"CV2_15","CV2","P14784","IL2RB","IL-2RB",1.0778,"In",15
"C189_16","C189","P14784","IL2RB","IL-2RB",0.43014,"In",16
"CV42_17","CV42","P14784","IL2RB","IL-2RB",1.23003,"In",17
"CV79_18","CV79","P14784","IL2RB","IL-2RB",1.1944,"In",18
"CV3_19","CV3","P14784","IL2RB","IL-2RB",0.63489,"In",19
"CV36_20","CV36","P14784","IL2RB","IL-2RB",0.98862,"In",20
"CV55_21","CV55","P14784","IL2RB","IL-2RB",0.82491,"In",21
"C246_22","C246","P14784","IL2RB","IL-2RB",0.30234,"In",22
"CV30_23","CV30","P14784","IL2RB","IL-2RB",0.55678,"In",23
"CV19_24","CV19","P14784","IL2RB","IL-2RB",-0.10525,"In",24
"CV13_25","CV13","P14784","IL2RB","IL-2RB",0.94602,"In",25
"C137_26","C137","P14784","IL2RB","IL-2RB",0.40131,"In",26
"CV47_27","CV47","P14784","IL2RB","IL-2RB",0.8602,"In",27
"CV29_28","CV29","P14784","IL2RB","IL-2RB",1.51932,"In",28
"CV14_29","CV14","P14784","IL2RB","IL-2RB",0.26402,"In",29
"CV56_30","CV56","P14784","IL2RB","IL-2RB",0.68201,"In",30
"CV82_31","CV82","P14784","IL2RB","IL-2RB",0.82466,"In",31
"CV23_32","CV23","P14784","IL2RB","IL-2RB",0.59657,"In",32
"CV37_33","CV37","P14784","IL2RB","IL-2RB",1.18697,"In",33
"CV34_34","CV34","P14784","IL2RB","IL-2RB",0.85554,"In",34
"CV58_35","CV58","P14784","IL2RB","IL-2RB",1.26436,"In",35
"CV22_36","CV22","P14784","IL2RB","IL-2RB",0.81759,"In",36
"CV65_37","CV65","P14784","IL2RB","IL-2RB",0.50292,"In",37
"CV79_38","CV79","P14784","IL2RB","IL-2RB",0.88812,"In",38
"CV1_39","CV1","P14784","IL2RB","IL-2RB",0.85657,"In",39
"CV51_40","CV51","P14784","IL2RB","IL-2RB",0.14461,"In",40
"CV42_41","CV42","P14784","IL2RB","IL-2RB",1.09857,"In",41
"CV19_42","CV19","P14784","IL2RB","IL-2RB",0.95015,"In",42
"CV70_43","CV70","P14784","IL2RB","IL-2RB",0.91303,"In",43
"C78_44","C78","P14784","IL2RB","IL-2RB",0.88078,"In",44
"CV10_45","CV10","P14784","IL2RB","IL-2RB",0.71702,"In",45
"CV8_46","CV8","P14784","IL2RB","IL-2RB",0.98482,"In",46
"CV60_47","CV60","P14784","IL2RB","IL-2RB",1.34144,"In",47
"CV35_48","CV35","P14784","IL2RB","IL-2RB",0.81939,"In",48
"CV48_49","CV48","P14784","IL2RB","IL-2RB",0.773,"In",49
"CV76_50","CV76","P14784","IL2RB","IL-2RB",0.68145,"In",50
"CV12_51","CV12","P14784","IL2RB","IL-2RB",0.57337,"In",51
"C58_52","C58","P14784","IL2RB","IL-2RB",0.51812,"In",52
"CV53_53","CV53","P14784","IL2RB","IL-2RB",0.71418,"In",53
"CV50_54","CV50","P14784","IL2RB","IL-2RB",3.55312,"In",54
"CV32_56","CV32","P14784","IL2RB","IL-2RB",0.86339,"In",56
"C197_57","C197","P14784","IL2RB","IL-2RB",0.4746,"In",57
"CV18_58","CV18","P14784","IL2RB","IL-2RB",0.72819,"In",58
"CV29_59","CV29","P14784","IL2RB","IL-2RB",0.65484,"In",59
"CV34_60","CV34","P14784","IL2RB","IL-2RB",0.90311,"In",60
"CV41_61","CV41","P14784","IL2RB","IL-2RB",0.93291,"In",61
"CV9_62","CV9","P14784","IL2RB","IL-2RB",0.85198,"In",62
"CV74_63","CV74","P14784","IL2RB","IL-2RB",0.48521,"In",63
"CV16_64","CV16","P14784","IL2RB","IL-2RB",0.80562,"In",64
"CV21_1","CV21","P01583","IL1A","IL-1 alpha",-0.24853,"In",1
"C161_2","C161","P01583","IL1A","IL-1 alpha",-0.68965,"In",2
"C173_3","C173","P01583","IL1A","IL-1 alpha",-0.79769,"In",3
"CV11_4","CV11","P01583","IL1A","IL-1 alpha",0.04286,"In",4
"CV59_5","CV59","P01583","IL1A","IL-1 alpha",-0.35539,"In",5
"C193_6","C193","P01583","IL1A","IL-1 alpha",-0.78939,"In",6
"C33_7","C33","P01583","IL1A","IL-1 alpha",-0.74886,"In",7
"CV39_8","CV39","P01583","IL1A","IL-1 alpha",-0.70298,"In",8
"CV6_9","CV6","P01583","IL1A","IL-1 alpha",-0.35737,"In",9
"CV38_10","CV38","P01583","IL1A","IL-1 alpha",0.17339,"In",10
"CV4_11","CV4","P01583","IL1A","IL-1 alpha",0.09367,"In",11
"C195_12","C195","P01583","IL1A","IL-1 alpha",-0.58317,"In",12
"CV1_13","CV1","P01583","IL1A","IL-1 alpha",-0.47309,"In",13
"C237_14","C237","P01583","IL1A","IL-1 alpha",-0.67814,"In",14
"CV2_15","CV2","P01583","IL1A","IL-1 alpha",-0.8134,"In",15
"C189_16","C189","P01583","IL1A","IL-1 alpha",-0.49403,"In",16
"CV42_17","CV42","P01583","IL1A","IL-1 alpha",-0.49596,"In",17
"CV79_18","CV79","P01583","IL1A","IL-1 alpha",-0.61338,"In",18
"CV3_19","CV3","P01583","IL1A","IL-1 alpha",0.60751,"In",19
"CV36_20","CV36","P01583","IL1A","IL-1 alpha",-0.6554,"In",20
"CV55_21","CV55","P01583","IL1A","IL-1 alpha",-0.42823,"In",21
"C246_22","C246","P01583","IL1A","IL-1 alpha",-1.4724,"In",22
"CV30_23","CV30","P01583","IL1A","IL-1 alpha",-0.69639,"In",23
"CV19_24","CV19","P01583","IL1A","IL-1 alpha",-1.23307,"In",24
"CV13_25","CV13","P01583","IL1A","IL-1 alpha",3.61128,"In",25
"C137_26","C137","P01583","IL1A","IL-1 alpha",-0.94836,"In",26
"CV47_27","CV47","P01583","IL1A","IL-1 alpha",-0.21226,"In",27
"CV29_28","CV29","P01583","IL1A","IL-1 alpha",-0.53332,"In",28
"CV14_29","CV14","P01583","IL1A","IL-1 alpha",-1.35374,"In",29
"CV56_30","CV56","P01583","IL1A","IL-1 alpha",-0.01097,"In",30
"CV82_31","CV82","P01583","IL1A","IL-1 alpha",-0.54083,"In",31
"CV23_32","CV23","P01583","IL1A","IL-1 alpha",-0.64829,"In",32
"CV37_33","CV37","P01583","IL1A","IL-1 alpha",-0.68803,"In",33
"CV34_34","CV34","P01583","IL1A","IL-1 alpha",-0.84631,"In",34
"CV58_35","CV58","P01583","IL1A","IL-1 alpha",-0.02805,"In",35
"CV22_36","CV22","P01583","IL1A","IL-1 alpha",-0.70833,"In",36
"CV65_37","CV65","P01583","IL1A","IL-1 alpha",-0.95873,"In",37
"CV79_38","CV79","P01583","IL1A","IL-1 alpha",-0.50248,"In",38
"CV1_39","CV1","P01583","IL1A","IL-1 alpha",0.02183,"In",39
"CV51_40","CV51","P01583","IL1A","IL-1 alpha",-0.84885,"In",40
"CV42_41","CV42","P01583","IL1A","IL-1 alpha",-0.7618,"In",41
"CV19_42","CV19","P01583","IL1A","IL-1 alpha",-0.8334,"In",42
"CV70_43","CV70","P01583","IL1A","IL-1 alpha",0.66712,"In",43
"C78_44","C78","P01583","IL1A","IL-1 alpha",-0.45636,"In",44
"CV10_45","CV10","P01583","IL1A","IL-1 alpha",-0.71325,"In",45
"CV8_46","CV8","P01583","IL1A","IL-1 alpha",-0.67325,"In",46
"CV60_47","CV60","P01583","IL1A","IL-1 alpha",0.07913,"In",47
"CV35_48","CV35","P01583","IL1A","IL-1 alpha",-0.93186,"In",48
"CV48_49","CV48","P01583","IL1A","IL-1 alpha",-1.43958,"In",49
"CV76_50","CV76","P01583","IL1A","IL-1 alpha",-0.46406,"In",50
"CV12_51","CV12","P01583","IL1A","IL-1 alpha",-0.6562,"In",51
"C58_52","C58","P01583","IL1A","IL-1 alpha",-0.80689,"In",52
"CV53_53","CV53","P01583","IL1A","IL-1 alpha",-0.64808,"In",53
"CV50_54","CV50","P01583","IL1A","IL-1 alpha",-0.49978,"In",54
"CV32_56","CV32","P01583","IL1A","IL-1 alpha",-0.3704,"In",56
"C197_57","C197","P01583","IL1A","IL-1 alpha",-0.7857,"In",57
"CV18_58","CV18","P01583","IL1A","IL-1 alpha",-0.53045,"In",58
"CV29_59","CV29","P01583","IL1A","IL-1 alpha",-0.75641,"In",59
"CV34_60","CV34","P01583","IL1A","IL-1 alpha",-0.54687,"In",60
"CV41_61","CV41","P01583","IL1A","IL-1 alpha",-0.67422,"In",61
"CV9_62","CV9","P01583","IL1A","IL-1 alpha",-0.39736,"In",62
"CV74_63","CV74","P01583","IL1A","IL-1 alpha",-0.69512,"In",63
"CV16_64","CV16","P01583","IL1A","IL-1 alpha",-0.33667,"In",64
"CV21_1","CV21","P13725","OSM","OSM",9.70705,"In",1
"C161_2","C161","P13725","OSM","OSM",6.88035,"In",2
"C173_3","C173","P13725","OSM","OSM",7.7014,"In",3
"CV11_4","CV11","P13725","OSM","OSM",12.95946,"In",4
"CV59_5","CV59","P13725","OSM","OSM",11.20851,"In",5
"C193_6","C193","P13725","OSM","OSM",7.86574,"In",6
"C33_7","C33","P13725","OSM","OSM",6.8532,"In",7
"CV39_8","CV39","P13725","OSM","OSM",8.07277,"In",8
"CV6_9","CV6","P13725","OSM","OSM",10.30248,"In",9
"CV38_10","CV38","P13725","OSM","OSM",8.8875,"In",10
"CV4_11","CV4","P13725","OSM","OSM",10.06199,"In",11
"C195_12","C195","P13725","OSM","OSM",9.02781,"In",12
"CV1_13","CV1","P13725","OSM","OSM",8.31576,"In",13
"C237_14","C237","P13725","OSM","OSM",8.84615,"In",14
"CV2_15","CV2","P13725","OSM","OSM",8.40243,"In",15
"C189_16","C189","P13725","OSM","OSM",7.73482,"In",16
"CV42_17","CV42","P13725","OSM","OSM",12.59736,"In",17
"CV79_18","CV79","P13725","OSM","OSM",7.58692,"In",18
"CV3_19","CV3","P13725","OSM","OSM",10.98215,"In",19
"CV36_20","CV36","P13725","OSM","OSM",8.41334,"In",20
"CV55_21","CV55","P13725","OSM","OSM",9.59938,"In",21
"C246_22","C246","P13725","OSM","OSM",8.61351,"In",22
"CV30_23","CV30","P13725","OSM","OSM",9.86048,"In",23
"CV19_24","CV19","P13725","OSM","OSM",7.97466,"In",24
"CV13_25","CV13","P13725","OSM","OSM",10.9349,"In",25
"C137_26","C137","P13725","OSM","OSM",7.89764,"In",26
"CV47_27","CV47","P13725","OSM","OSM",9.14875,"In",27
"CV29_28","CV29","P13725","OSM","OSM",8.98607,"In",28
"CV14_29","CV14","P13725","OSM","OSM",9.53679,"In",29
"CV56_30","CV56","P13725","OSM","OSM",10.59993,"In",30
"CV82_31","CV82","P13725","OSM","OSM",8.91436,"In",31
"CV23_32","CV23","P13725","OSM","OSM",9.33232,"In",32
"CV37_33","CV37","P13725","OSM","OSM",9.01636,"In",33
"CV34_34","CV34","P13725","OSM","OSM",8.42683,"In",34
"CV58_35","CV58","P13725","OSM","OSM",11.31608,"In",35
"CV22_36","CV22","P13725","OSM","OSM",8.23858,"In",36
"CV65_37","CV65","P13725","OSM","OSM",7.18391,"In",37
"CV79_38","CV79","P13725","OSM","OSM",7.30631,"In",38
"CV1_39","CV1","P13725","OSM","OSM",8.95104,"In",39
"CV51_40","CV51","P13725","OSM","OSM",6.73057,"In",40
"CV42_41","CV42","P13725","OSM","OSM",9.15914,"In",41
"CV19_42","CV19","P13725","OSM","OSM",8.45784,"In",42
"CV70_43","CV70","P13725","OSM","OSM",9.70965,"In",43
"C78_44","C78","P13725","OSM","OSM",10.92824,"In",44
"CV10_45","CV10","P13725","OSM","OSM",8.07278,"In",45
"CV8_46","CV8","P13725","OSM","OSM",11.65643,"In",46
"CV60_47","CV60","P13725","OSM","OSM",11.00381,"In",47
"CV35_48","CV35","P13725","OSM","OSM",8.06007,"In",48
"CV48_49","CV48","P13725","OSM","OSM",10.10076,"In",49
"CV76_50","CV76","P13725","OSM","OSM",9.48847,"In",50
"CV12_51","CV12","P13725","OSM","OSM",7.7659,"In",51
"C58_52","C58","P13725","OSM","OSM",7.60342,"In",52
"CV53_53","CV53","P13725","OSM","OSM",8.71914,"In",53
"CV50_54","CV50","P13725","OSM","OSM",9.94631,"In",54
"CV32_56","CV32","P13725","OSM","OSM",9.06858,"In",56
"C197_57","C197","P13725","OSM","OSM",8.09422,"In",57
"CV18_58","CV18","P13725","OSM","OSM",11.97616,"In",58
"CV29_59","CV29","P13725","OSM","OSM",7.59845,"In",59
"CV34_60","CV34","P13725","OSM","OSM",5.92137,"In",60
"CV41_61","CV41","P13725","OSM","OSM",8.55489,"In",61
"CV9_62","CV9","P13725","OSM","OSM",9.58515,"In",62
"CV74_63","CV74","P13725","OSM","OSM",7.77716,"In",63
"CV16_64","CV16","P13725","OSM","OSM",10.1881,"In",64
"CV21_1","CV21","P60568","IL2","IL2",0.60314,"In",1
"C161_2","C161","P60568","IL2","IL2",1.04181,"In",2
"C173_3","C173","P60568","IL2","IL2",0.98996,"In",3
"CV11_4","CV11","P60568","IL2","IL2",0.84336,"In",4
"CV59_5","CV59","P60568","IL2","IL2",1.24262,"In",5
"C193_6","C193","P60568","IL2","IL2",0.78718,"In",6
"C33_7","C33","P60568","IL2","IL2",0.57071,"In",7
"CV39_8","CV39","P60568","IL2","IL2",0.40184,"In",8
"CV6_9","CV6","P60568","IL2","IL2",0.93817,"In",9
"CV38_10","CV38","P60568","IL2","IL2",0.3201,"In",10
"CV4_11","CV4","P60568","IL2","IL2",0.66225,"In",11
"C195_12","C195","P60568","IL2","IL2",0.70328,"In",12
"CV1_13","CV1","P60568","IL2","IL2",0.98424,"In",13
"C237_14","C237","P60568","IL2","IL2",0.68904,"In",14
"CV2_15","CV2","P60568","IL2","IL2",1.10162,"In",15
"C189_16","C189","P60568","IL2","IL2",0.57509,"In",16
"CV42_17","CV42","P60568","IL2","IL2",0.9029,"In",17
"CV79_18","CV79","P60568","IL2","IL2",0.75461,"In",18
"CV3_19","CV3","P60568","IL2","IL2",0.86972,"In",19
"CV36_20","CV36","P60568","IL2","IL2",1.17989,"In",20
"CV55_21","CV55","P60568","IL2","IL2",0.56533,"In",21
"C246_22","C246","P60568","IL2","IL2",0.71888,"In",22
"CV30_23","CV30","P60568","IL2","IL2",0.6076,"In",23
"CV19_24","CV19","P60568","IL2","IL2",0.71203,"In",24
"CV13_25","CV13","P60568","IL2","IL2",0.65683,"In",25
"C137_26","C137","P60568","IL2","IL2",0.47958,"In",26
"CV47_27","CV47","P60568","IL2","IL2",0.86458,"In",27
"CV29_28","CV29","P60568","IL2","IL2",0.97814,"In",28
"CV14_29","CV14","P60568","IL2","IL2",1.08698,"In",29
"CV56_30","CV56","P60568","IL2","IL2",0.65174,"In",30
"CV82_31","CV82","P60568","IL2","IL2",0.7499,"In",31
"CV23_32","CV23","P60568","IL2","IL2",1.04946,"In",32
"CV37_33","CV37","P60568","IL2","IL2",0.67238,"In",33
"CV34_34","CV34","P60568","IL2","IL2",0.62092,"In",34
"CV58_35","CV58","P60568","IL2","IL2",0.80249,"In",35
"CV22_36","CV22","P60568","IL2","IL2",0.49672,"In",36
"CV65_37","CV65","P60568","IL2","IL2",0.56056,"In",37
"CV79_38","CV79","P60568","IL2","IL2",0.78265,"In",38
"CV1_39","CV1","P60568","IL2","IL2",0.54661,"In",39
"CV51_40","CV51","P60568","IL2","IL2",0.56611,"In",40
"CV42_41","CV42","P60568","IL2","IL2",0.29047,"In",41
"CV19_42","CV19","P60568","IL2","IL2",0.70901,"In",42
"CV70_43","CV70","P60568","IL2","IL2",0.57185,"In",43
"C78_44","C78","P60568","IL2","IL2",1.38913,"In",44
"CV10_45","CV10","P60568","IL2","IL2",0.23362,"In",45
"CV8_46","CV8","P60568","IL2","IL2",1.0126,"In",46
"CV60_47","CV60","P60568","IL2","IL2",0.92184,"In",47
"CV35_48","CV35","P60568","IL2","IL2",0.34774,"In",48
"CV48_49","CV48","P60568","IL2","IL2",0.99349,"In",49
"CV76_50","CV76","P60568","IL2","IL2",0.98815,"In",50
"CV12_51","CV12","P60568","IL2","IL2",0.68165,"In",51
"C58_52","C58","P60568","IL2","IL2",0.46645,"In",52
"CV53_53","CV53","P60568","IL2","IL2",0.60909,"In",53
"CV50_54","CV50","P60568","IL2","IL2",0.9409,"In",54
"CV32_56","CV32","P60568","IL2","IL2",0.95593,"In",56
"C197_57","C197","P60568","IL2","IL2",1.09189,"In",57
"CV18_58","CV18","P60568","IL2","IL2",0.83624,"In",58
"CV29_59","CV29","P60568","IL2","IL2",0.72673,"In",59
"CV34_60","CV34","P60568","IL2","IL2",0.97081,"In",60
"CV41_61","CV41","P60568","IL2","IL2",0.87884,"In",61
"CV9_62","CV9","P60568","IL2","IL2",1.18588,"In",62
"CV74_63","CV74","P60568","IL2","IL2",1.03181,"In",63
"CV16_64","CV16","P60568","IL2","IL2",1.14928,"In",64
"CV21_1","CV21","Q969D9","TSLP","TSLP",1.68657,"In",1
"C161_2","C161","Q969D9","TSLP","TSLP",2.05748,"In",2
"C173_3","C173","Q969D9","TSLP","TSLP",1.06772,"In",3
"CV11_4","CV11","Q969D9","TSLP","TSLP",1.68503,"In",4
"CV59_5","CV59","Q969D9","TSLP","TSLP",1.68921,"In",5
"C193_6","C193","Q969D9","TSLP","TSLP",1.39358,"In",6
"C33_7","C33","Q969D9","TSLP","TSLP",1.23588,"In",7
"CV39_8","CV39","Q969D9","TSLP","TSLP",1.88917,"In",8
